time,MF_LF,T_CORI,MF_CORI,RHO_CORI,P_DP
"12:19:09:50,1",53.4358024597168,21.96236801147461,51.57791519165039,1000.1884155273438,17.63686752319336
"12:19:09:50,2",53.43397903442383,21.953372955322266,51.57621383666992,1000.1514892578125,17.636531829833984
"12:19:09:50,3",53.43238830566406,21.953372955322266,51.57474899291992,1000.1181030273438,17.637331008911133
"12:19:09:50,4",53.43054962158203,21.944379806518555,51.573081970214844,1000.2622680664062,17.636171340942383
"12:19:09:50,5",53.42890167236328,21.94887351989746,51.57175827026367,1000.2657470703125,17.634660720825195
"12:19:09:50,6",53.42715835571289,21.953372955322266,51.570343017578125,1000.0178833007812,17.63460922241211
"12:19:09:50,7",53.425537109375,21.953372955322266,51.56846618652344,1000.1497192382812,17.63663101196289
"12:19:09:50,8",53.42384719848633,21.96236801147461,51.56664276123047,1000.172607421875,17.63490104675293
"12:19:09:50,9",53.42195129394531,21.96236801147461,51.56570816040039,1000.1163330078125,17.634199142456055
"12:19:09:50,0",53.419898986816406,21.96462059020996,51.564334869384766,1000.172607421875,17.636423110961914
"12:19:09:50,1",53.41843795776367,21.96462059020996,51.563133239746094,1000.1936645507812,17.63374137878418
"12:19:09:50,2",53.41688919067383,21.96236801147461,51.56132125854492,1000.16552734375,17.634553909301758
"12:19:09:50,3",53.415321350097656,21.95787239074707,51.55978775024414,1000.18310546875,17.630781173706055
"12:19:09:50,4",53.4135627746582,21.953372955322266,51.55851364135742,1000.0038452148438,17.631685256958008
"12:19:09:50,5",53.41187286376953,21.951126098632812,51.55702590942383,1000.2323608398438,17.63165283203125
"12:19:09:50,6",53.410221099853516,21.951126098632812,51.555362701416016,1000.2481689453125,17.632640838623047
"12:19:09:50,7",53.40838623046875,21.951126098632812,51.553470611572266,1000.1110229492188,17.63068199157715
"12:19:09:50,8",53.40655517578125,21.95787239074707,51.55195617675781,1000.2411499023438,17.631240844726562
"12:19:09:50,9",53.40483856201172,21.951126098632812,51.54993438720703,1000.1972045898438,17.63235092163086
"12:19:09:50,0",53.40275192260742,21.953372955322266,51.548221588134766,1000.1954345703125,17.63335418701172
"12:19:09:50,1",53.401100158691406,21.960121154785156,51.54633712768555,1000.2305908203125,17.632850646972656
"12:19:09:50,2",53.39936447143555,21.951126098632812,51.544639587402344,1000.07763671875,17.63180160522461
"12:19:09:50,3",53.39766311645508,21.966869354248047,51.54338073730469,1000.2112426757812,17.629302978515625
"12:19:09:50,4",53.395973205566406,21.960121154785156,51.541934967041016,1000.207763671875,17.63213348388672
"12:19:09:50,5",53.39410400390625,21.94887351989746,51.54043960571289,1000.19189453125,17.632476806640625
"12:19:09:50,6",53.392452239990234,21.951126098632812,51.53926086425781,1000.20068359375,17.63038444519043
"12:19:09:50,7",53.390724182128906,21.951126098632812,51.53764343261719,1000.2235717773438,17.63064956665039
"12:19:09:50,8",53.3888053894043,21.953372955322266,51.53604507446289,1000.0196533203125,17.630123138427734
"12:19:09:50,9",53.38713073730469,21.95787239074707,51.53459167480469,1000.0723876953125,17.62752342224121
"12:19:09:50,0",53.385372161865234,21.966869354248047,51.53316879272461,999.9352416992188,17.628746032714844
"12:19:09:50,1",53.383785247802734,21.95562171936035,51.531700134277344,1000.216552734375,17.62874984741211
"12:19:09:50,2",53.381874084472656,21.953372955322266,51.530311584472656,999.9844970703125,17.628856658935547
"12:19:09:50,3",53.380157470703125,21.96236801147461,51.52878189086914,1000.1954345703125,17.627824783325195
"12:19:09:50,4",53.37843322753906,21.96236801147461,51.527076721191406,1000.216552734375,17.62584686279297
"12:19:09:50,5",53.37666320800781,21.95562171936035,51.52556228637695,1000.06884765625,17.625104904174805
"12:19:09:50,6",53.374755859375,21.96236801147461,51.52385330200195,1000.1954345703125,17.626873016357422
"12:19:09:50,7",53.37313461303711,21.951126098632812,51.521820068359375,1000.0266723632812,17.62427520751953
"12:19:09:50,8",53.37126159667969,21.953372955322266,51.5203742980957,999.9791870117188,17.625089645385742
"12:19:09:50,9",53.369651794433594,21.95562171936035,51.519107818603516,1000.2147827148438,17.623884201049805
"12:19:09:50,0",53.36776351928711,21.95562171936035,51.517547607421875,1000.0390014648438,17.623538970947266
"12:19:09:50,1",53.3661003112793,21.95787239074707,51.51555633544922,1000.0829467773438,17.624303817749023
"12:19:09:50,2",53.36452102661133,21.960121154785156,51.51392364501953,1000.0899658203125,17.62469482421875
"12:19:09:50,3",53.362571716308594,21.960121154785156,51.512550354003906,1000.1163330078125,17.62639617919922
"12:19:09:50,4",53.360904693603516,21.95787239074707,51.511295318603516,1000.14794921875,17.62224006652832
"12:19:09:50,5",53.359127044677734,21.953372955322266,51.50960159301758,999.9950561523438,17.622888565063477
"12:19:09:50,6",53.35770797729492,21.95787239074707,51.50788497924805,1000.0126342773438,17.62447738647461
"12:19:09:50,7",53.355979919433594,21.951126098632812,51.50621032714844,1000.0372314453125,17.62111473083496
"12:19:09:50,8",53.35408020019531,21.951126098632812,51.504791259765625,1000.0126342773438,17.62181282043457
"12:19:09:50,9",53.35252380371094,21.94887351989746,51.50352096557617,1000.146240234375,17.622468948364258
"12:19:09:50,0",53.35078430175781,21.96462059020996,51.50190734863281,1000.1339111328125,17.62228012084961
"12:19:09:50,1",53.34912109375,21.944379806518555,51.500526428222656,999.9827270507812,17.621829986572266
"12:19:09:50,2",53.347415924072266,21.951126098632812,51.499141693115234,1000.0266723632812,17.622926712036133
"12:19:09:50,3",53.34553146362305,21.95562171936035,51.49760437011719,1000.0477905273438,17.62258529663086
"12:19:09:50,4",53.34379577636719,21.95562171936035,51.49629211425781,1000.08642578125,17.62104606628418
"12:19:09:50,5",53.3419075012207,21.95787239074707,51.494895935058594,999.9387817382812,17.6214542388916
"12:19:09:50,6",53.340362548828125,21.966869354248047,51.493804931640625,999.9511108398438,17.620750427246094
"12:19:09:50,7",53.33879089355469,21.96236801147461,51.49263000488281,999.9581298828125,17.620206832885742
"12:19:09:50,8",53.33675003051758,21.953372955322266,51.49147415161133,1000.04248046875,17.618616104125977
"12:19:09:50,9",53.33507537841797,21.951126098632812,51.489707946777344,1000.0548095703125,17.61928367614746
"12:19:09:50,0",53.333465576171875,21.94887351989746,51.48826217651367,1000.07763671875,17.618070602416992
"12:19:09:50,1",53.33171081542969,21.951126098632812,51.48648452758789,1000.0126342773438,17.61778450012207
"12:19:09:50,2",53.33010482788086,21.951126098632812,51.4847412109375,1000.0214233398438,17.61851692199707
"12:19:09:50,3",53.32818603515625,21.951126098632812,51.4833984375,1000.07763671875,17.619491577148438
"12:19:09:50,4",53.32654571533203,21.96236801147461,51.48202896118164,1000.0548095703125,17.616893768310547
"12:19:09:50,5",53.32494354248047,21.953372955322266,51.480751037597656,1000.0372314453125,17.618085861206055
"12:19:09:50,6",53.32313919067383,21.96236801147461,51.47951889038086,1000.0530395507812,17.618667602539062
"12:19:09:50,7",53.32155227661133,21.960121154785156,51.477787017822266,999.9335327148438,17.6165828704834
"12:19:09:50,8",53.319496154785156,21.960121154785156,51.476348876953125,999.92822265625,17.618532180786133
"12:19:09:50,9",53.31785583496094,21.966869354248047,51.47504806518555,1000.0969848632812,17.616622924804688
"12:19:09:50,0",53.316402435302734,21.960121154785156,51.47367477416992,1000.0618286132812,17.615245819091797
"12:19:09:50,1",53.31454849243164,21.95562171936035,51.47221755981445,1000.0319213867188,17.61488914489746
"12:19:09:50,2",53.31273651123047,21.96236801147461,51.470523834228516,1000.2059936523438,17.613719940185547
"12:19:09:50,3",53.31097412109375,21.953372955322266,51.4694938659668,1000.1972045898438,17.616764068603516
"12:19:09:50,4",53.3094482421875,21.953372955322266,51.46766662597656,1000.0231323242188,17.616348266601562
"12:19:09:50,5",53.30766296386719,21.9691162109375,51.466209411621094,1000.20068359375,17.616836547851562
"12:19:09:50,6",53.30624008178711,21.966869354248047,51.4647102355957,1000.0477905273438,17.615421295166016
"12:19:09:50,7",53.30455780029297,21.966869354248047,51.463348388671875,1000.0090942382812,17.61627769470215
"12:19:09:50,8",53.302616119384766,21.966869354248047,51.461753845214844,1000.23583984375,17.614437103271484
"12:19:09:50,9",53.3008918762207,21.953372955322266,51.460296630859375,999.9387817382812,17.614540100097656
"12:19:09:50,0",53.299068450927734,21.95787239074707,51.45859146118164,1000.1427001953125,17.615440368652344
"12:19:09:50,1",53.2973518371582,21.951126098632812,51.45698165893555,1000.1145629882812,17.61416244506836
"12:19:09:50,2",53.29547119140625,21.960121154785156,51.45551300048828,1000.0794067382812,17.612058639526367
"12:19:09:50,3",53.2935791015625,21.96236801147461,51.45389938354492,1000.2288208007812,17.61292266845703
"12:19:09:50,4",53.291873931884766,21.960121154785156,51.452571868896484,1000.20068359375,17.612892150878906
"12:19:09:50,5",53.29029083251953,21.951126098632812,51.45111083984375,999.9950561523438,17.613510131835938
"12:19:09:50,6",53.28825759887695,21.96236801147461,51.4498176574707,1000.12158203125,17.610992431640625
"12:19:09:50,7",53.286354064941406,21.966869354248047,51.44854736328125,1000.0917358398438,17.610462188720703
"12:19:09:50,8",53.284400939941406,21.971370697021484,51.44758224487305,1000.21826171875,17.611255645751953
"12:19:09:50,9",53.28263473510742,21.966869354248047,51.44639587402344,1000.190185546875,17.61009979248047
"12:19:09:50,0",53.28080749511719,21.953372955322266,51.44490051269531,1000.1444702148438,17.609054565429688
"12:19:09:50,1",53.27920913696289,21.96462059020996,51.443328857421875,1000.18310546875,17.610458374023438
"12:19:09:50,2",53.27754592895508,21.96462059020996,51.44194412231445,1000.1760864257812,17.608999252319336
"12:19:09:50,3",53.27544403076172,21.953372955322266,51.44043731689453,1000.2393798828125,17.609085083007812
"12:19:09:50,4",53.27355194091797,21.96236801147461,51.43895721435547,1000.0899658203125,17.610261917114258
"12:19:09:50,5",53.272117614746094,21.95787239074707,51.43735122680664,1000.216552734375,17.609006881713867
"12:19:09:50,6",53.27029800415039,21.96236801147461,51.435829162597656,1000.2323608398438,17.60548973083496
"12:19:09:50,8",53.268550872802734,21.966869354248047,51.434349060058594,1000.0126342773438,17.60715675354004
"12:19:09:50,9",53.26654815673828,21.96236801147461,51.432960510253906,1000.155029296875,17.608144760131836
"12:19:09:50,0",53.26483917236328,21.966869354248047,51.43153762817383,1000.1163330078125,17.60787010192871
"12:19:09:50,1",53.26322937011719,21.9691162109375,51.42985534667969,1000.08642578125,17.605976104736328
"12:19:09:50,2",53.26152038574219,21.971370697021484,51.42832565307617,1000.03369140625,17.60553741455078
"12:19:09:50,3",53.259761810302734,21.971370697021484,51.42679214477539,1000.207763671875,17.605810165405273
"12:19:09:50,4",53.258216857910156,21.966869354248047,51.42545700073242,1000.1954345703125,17.60554313659668
"12:19:09:50,5",53.25616455078125,21.96236801147461,51.42406463623047,1000.1866455078125,17.60842514038086
"12:19:09:50,6",53.254539489746094,21.951126098632812,51.42275619506836,1000.1620483398438,17.605741500854492
"12:19:09:50,7",53.25264358520508,21.953372955322266,51.421504974365234,1000.2569580078125,17.604907989501953
"12:19:09:50,8",53.25087356567383,21.951126098632812,51.42039489746094,1000.260498046875,17.606979370117188
"12:19:09:50,9",53.249149322509766,21.95787239074707,51.41884231567383,1000.1022338867188,17.60717010498047
"12:19:09:50,0",53.24747085571289,21.966869354248047,51.41753005981445,1000.1110229492188,17.603694915771484
"12:19:09:50,1",53.245872497558594,21.960121154785156,51.41618728637695,1000.16552734375,17.605688095092773
"12:19:09:50,2",53.24403762817383,21.95787239074707,51.414337158203125,999.97216796875,17.60529327392578
"12:19:09:50,3",53.242347717285156,21.971370697021484,51.412879943847656,1000.1181030273438,17.604310989379883
"12:19:09:50,4",53.24073028564453,21.971370697021484,51.41114807128906,1000.1954345703125,17.6037540435791
"12:19:09:50,5",53.2391471862793,21.97586441040039,51.40973663330078,1000.2059936523438,17.605058670043945
"12:19:09:50,6",53.237735748291016,21.9691162109375,51.40847396850586,1000.2393798828125,17.60554313659668
"12:19:09:50,7",53.23609161376953,21.94887351989746,51.406986236572266,999.9932861328125,17.60344123840332
"12:19:09:50,8",53.234352111816406,21.953372955322266,51.405799865722656,1000.2130126953125,17.601882934570312
"12:19:09:50,9",53.2325439453125,21.951126098632812,51.40391159057617,1000.25341796875,17.602140426635742
"12:19:09:51,0",53.23091125488281,21.953372955322266,51.40224838256836,1000.2727661132812,17.59996795654297
"12:19:09:51,1",53.22925567626953,21.95787239074707,51.40098190307617,1000.0706176757812,17.60228157043457
"12:19:09:51,2",53.22757339477539,21.95787239074707,51.39944076538086,1000.1022338867188,17.603837966918945
"12:19:09:51,3",53.2257080078125,21.95787239074707,51.39802551269531,1000.13037109375,17.60218620300293
"12:19:09:51,4",53.22393798828125,21.966869354248047,51.39668655395508,999.9651489257812,17.598731994628906
"12:19:09:51,5",53.22211837768555,21.960121154785156,51.39509963989258,1000.0372314453125,17.600345611572266
"12:19:09:51,6",53.220462799072266,21.96462059020996,51.39352798461914,1000.1936645507812,17.598451614379883
"12:19:09:51,7",53.218502044677734,21.95787239074707,51.392024993896484,1000.0020751953125,17.598878860473633
"12:19:09:51,8",53.21670150756836,21.960121154785156,51.39058303833008,1000.0987548828125,17.59930419921875
"12:19:09:51,9",53.21485900878906,21.96236801147461,51.389312744140625,1000.1672973632812,17.59825897216797
"12:19:09:51,0",53.213096618652344,21.960121154785156,51.38790512084961,1000.0126342773438,17.600440979003906
"12:19:09:51,1",53.211421966552734,21.95787239074707,51.38664245605469,1000.2305908203125,17.598609924316406
"12:19:09:51,2",53.209774017333984,21.96462059020996,51.384849548339844,1000.0126342773438,17.59937286376953
"12:19:09:51,3",53.20777893066406,21.966869354248047,51.38364791870117,1000.0354614257812,17.598859786987305
"12:19:09:51,4",53.20610809326172,21.960121154785156,51.38240432739258,1000.08642578125,17.596351623535156
"12:19:09:51,5",53.20442199707031,21.95787239074707,51.380916595458984,999.94580078125,17.59495735168457
"12:19:09:51,6",53.202735900878906,21.966869354248047,51.37950897216797,1000.155029296875,17.596088409423828
"12:19:09:51,7",53.20093536376953,21.966869354248047,51.37806701660156,1000.207763671875,17.594707489013672
"12:19:09:51,8",53.19886016845703,21.960121154785156,51.376468658447266,1000.0284423828125,17.595182418823242
"12:19:09:51,9",53.197200775146484,21.9691162109375,51.374752044677734,1000.0881958007812,17.59635353088379
"12:19:09:51,0",53.19552993774414,21.96236801147461,51.37334060668945,1000.1075439453125,17.595930099487305
"12:19:09:51,1",53.19413375854492,21.96236801147461,51.371826171875,1000.0055541992188,17.595977783203125
"12:19:09:51,2",53.19229507446289,21.96236801147461,51.37015151977539,1000.1760864257812,17.59316635131836
"12:19:09:51,3",53.19042205810547,21.953372955322266,51.36873245239258,999.9879760742188,17.591259002685547
"12:19:09:51,4",53.188758850097656,21.953372955322266,51.3674201965332,1000.0020751953125,17.593727111816406
"12:19:09:51,5",53.187171936035156,21.96236801147461,51.36607360839844,1000.0214233398438,17.592592239379883
"12:19:09:51,6",53.185359954833984,21.96462059020996,51.364559173583984,999.96337890625,17.593725204467773
"12:19:09:51,7",53.183502197265625,21.9691162109375,51.36343002319336,999.9563598632812,17.5948486328125
"12:19:09:51,8",53.18149185180664,21.96462059020996,51.36203384399414,999.9616088867188,17.593900680541992
